	MHCI	MHCII	Coactivation_molecules	Effector_cells	T_cell_traffic	NK_cells	T_cells	B_cells	M1_signatures	Th1_signature	Antitumor_cytokines	Checkpoint_inhibition	Treg	Neutrophil_signature	MDSC	M2_signature	Th2_signature	Protumor_cytokines	CAF	Angiogenesis	Proliferation_rate	Tumor_suppressors	Oncogenes	Lgr5_ISC	MYC_targets_2	Th17_signature	Gd_T_cells
GSM1523836	-0.5492128318091104	-0.5433759040456425	1.376441906542175	0.18497626720493104	0.9711004654669808	0.024087559898094083	0.5221656152399293	0.4191435050222775	1.122791080125921	1.0335383808881207	1.3654884078834595	0.8257609693178715	2.253575412243971	2.2169478498698996	1.4650016773065053	0.8446718108352909	1.0461175783919658	0.8026532507726779	0.43907211596197887	0.8006713442074925	-0.3235609003712432	-0.1038649853137447	-0.7016133267754463	0.2826648822039556	-0.25283905675166823	0.3037286852813497	0.2326229941290007
GSM1523969	-1.3344671832928625	-0.6235100725816016	-1.0369895990294755	-0.32411725785410334	-1.4511648992369524	-0.7095904514446837	0.055914876735597675	1.2211037101882085	-1.817545258237911	-0.08396640350615305	-1.4924386716174476	-0.9177589273417951	-1.3959605103064392	-2.0278602680268354	-2.3519965298256778	-1.0077472090358213	-0.9986303344587828	-1.252155000940904	0.2828219217456188	-1.89982014961749	-2.262943290575281	-0.0013092869480507909	-0.27014912367646593	0.6397815170383018	-1.2024977776630537	-0.8823142964862718	-0.26947735290889624
GSM1523951	1.6000056896932406	0.5949701987994079	2.468376140534743	2.476888365964767	1.4273381396975222	2.7759104631917078	2.135488974024947	2.916893948594891	-0.2158886652513592	2.5674011209077925	-0.24790013855973392	2.5495520082931487	1.423117947355417	-0.4361064167297569	0.11231007389392077	1.4930884787584584	0.5742355357682094	-0.7156331650024366	0.2527730722060972	0.6916261714029368	-0.45672113941682635	1.7231086770622925	-2.199515569048739	-0.012258586620572208	-0.18174125086648416	0.9605387614228525	1.439667341828111
GSM1523779	0.9064527236188765	0.10071808060029096	-0.05398490088697167	0.9685052248623869	0.6653947341731593	1.4560867115625138	0.3162461559892865	0.6866213574974249	-1.197469854523361	0.9778623455691685	-0.2735064469476645	0.559080968091279	0.010947637733816898	-0.14244493102669215	-0.3672748945546914	0.2648400018086348	-1.0725569338445526	-1.2894725560027984	-0.9518525738142641	-1.2017083315203072	0.46223818683895934	-0.24030406568392593	-0.09786809186245427	-1.2457819720570609	0.2517427516950662	-0.3975104223927496	1.4604628944071583
GSM1523964	1.0523093270924664	0.15489672340518473	-0.6623700843216476	-0.36095708730313264	-0.22913045252328068	-0.519990882068742	-0.8368933369355542	-0.17372504740870673	-0.8636293579701917	-0.45860941235503905	-0.2690915651408469	-0.5433093810305697	1.5097789242530197	-1.676768414125399	-0.9258746683843684	-1.6753290949896267	-0.5027943980263337	-0.6453244451649738	-0.6662266609162751	-0.956638271540252	0.33381045681927524	-0.1363688967037862	0.04591904543194169	-0.6252822217156108	0.5067431314905314	-0.4328994079766375	-0.24727791577300887
GSM1523780	0.8947021486209896	-0.5139036273050187	1.6513053510624738	0.7510330693528287	0.6655340912861611	0.9082316301304727	-0.2505318625937378	-0.644508888011579	-0.8317058966737535	1.090910508625543	0.251555984547964	0.6335921214911608	1.5378282723792205	0.07877453055542837	0.9052354168915654	0.4845335926996864	0.3237590354761879	0.5709613015229605	1.489401030211104	-0.287907032582039	1.0848868022148515	0.9046183094687588	1.8204234514538582	0.42197032015107233	1.1036631305062634	-1.45773716583799	-0.10372168927802655
GSM1523746	-1.7586599578489424	-1.8762738923414157	-1.132937256154917	-0.5955103639484394	-1.0854751856101714	-0.6935954756945639	-0.8941423080169416	0.31850859150139593	0.0010953818945159774	-0.7657168022820441	-0.28466841594126235	-1.4722443386812083	-1.4311375643547357	-0.7270449819430226	-0.36832797023356956	-1.082394324452867	-1.3814940193742942	-0.1695780964788235	-1.2514596855467122	-0.5862036912205677	0.2292450416560117	-0.8174014436822712	-1.776834997852137	1.9188662611571616	-0.3610053910037686	-1.7686629437025796	-0.851337940447161
GSM1523954	-0.3306269624893461	-4.0	-1.9437299633446883	-0.5779569496870722	-1.5691516316436662	-0.6056722818306045	-1.6401528955983002	-0.37694405929612285	-1.0993083077888053	-1.6689991319707929	-1.2485283877419309	-0.690580391456448	0.8298721032884527	-1.9786521980518945	-2.275424968903371	-2.7729245024662257	-1.0356865883342667	-1.5581669178777484	-2.4687572644854145	-3.4302028676553187	-2.0375784865078255	-0.9789329819967562	0.3250277670697995	-2.5807425473257997	-1.743225933191909	0.22560237186718707	0.18846256972899636
GSM1523810	2.469538434630003	1.207592138369204	2.274035554402728	2.8251896870613793	1.5742321790105307	3.8744805475305704	1.8185947614596152	-0.3991636127338792	1.7169095620497201	3.332383152599788	1.7166184413437047	2.9117302116091666	3.2034541036772417	0.6410500447149382	2.177277137974139	2.0957251904447016	2.2485309339426265	1.669727881310806	1.2742968956473415	0.45708156931890853	0.5461982886605764	1.1041624971349346	0.25141767549231775	0.29796059931047475	0.5943208126363391	-0.2903611622581523	2.8837769459359976
GSM1523863	2.2121009969607335	1.0515895664311303	2.248502277592708	3.241675340419741	1.648563964277672	3.7361448647836357	1.607547615754309	-0.8613689767398826	0.7369299267397758	4.0	1.4559909271377016	2.604997847865653	1.9828501684966477	0.6533524266375947	1.09059937928828	1.4038540849042038	1.650614977110804	-0.2508620555713303	-0.18240422512430196	-0.16120634166364245	0.9699528495893867	1.0077768083261076	1.040078921594327	-0.886313317362501	0.8082214763988843	-0.6800542635553253	1.9180092942430675
GSM1523822	1.4163060745995115	0.8709719627877038	1.3736717075468752	1.5984557495088554	1.1149672695599182	2.9465707548708875	0.9231295344252071	-0.5183035062406098	0.8306766929693076	1.7857256129740446	1.3026684269407878	1.2587862557833742	1.9352099935647151	1.9494683513375726	1.3640764187860146	0.9751692783064062	1.6351629629386097	0.4119280435894222	1.494826355979384	0.651623729266756	-0.08056662094877476	-0.1758930594167349	0.9948457970705322	0.44300208717481515	0.08215979890636045	-0.6494342526965704	1.7904417184459172
GSM1523833	-0.5501780541806048	-2.3749298591957544	-0.012593895517951351	-0.3624858059585835	-0.5703629999504699	-0.3158164088778866	-0.387927607082955	-0.17762244832683008	0.39528286621290826	-0.4260458909124798	0.7209454105543734	-0.436561339482738	0.5659579352868775	-0.1358456848479869	0.26407348149172344	0.10468924635094726	0.8533250725746537	0.285345014608494	-0.6623424503316294	-0.19038364977543323	0.2503533410955668	-0.5871175167176015	2.511342632933438	-1.1141040266165338	0.6595216723632774	0.3956316186722744	-0.1661692095267508
GSM1524051	1.1434988365521033	0.7716822181820049	0.6736576971958488	1.511598942699999	0.8500886412452494	1.7259272589489234	1.0526336627961905	1.143460600461379	0.21544364164393684	1.5464766313012022	0.131411632926283	1.4473969650656004	1.8316922623450043	0.6211385592638855	0.5267406313383528	-0.06490226967362583	1.737376741547762	-0.2542192209886114	0.846488040317401	0.13071733911987046	-1.2428342714845426	1.2655987504389106	-0.2674118971489296	-0.4218808581293968	-0.8393695354323194	0.2829334744899387	1.5279688051224185
GSM1523898	-0.5837408380010766	-3.781138061946407	-0.6409072180872544	-0.15244143661669446	-0.4808045560869222	-0.22089403701524207	-0.3784714608163001	-0.5854965951946092	0.8324150154120319	0.06923585830968995	-0.36350480313452754	-1.1421723269643023	-2.2276093201854446	0.36037712917352965	-0.3941998491960739	-1.0152497650037562	-0.8523853038735091	-0.0009735576613200636	-0.2971857076064412	-1.2023111425932003	0.03238109750951102	-0.8207517278213541	1.2942431049966936	1.0809742313327777	1.1625251942725923	2.0089162312305566	-0.47978862806157657
GSM1523839	-0.7547776036636963	-0.19567680353860414	0.5530389382502848	-0.974943450198906	-0.7316864082424023	-0.9766624580885249	-0.485844549917036	0.7283284258920514	0.9082744303431292	-0.4232439078049476	0.8542735018703324	0.11896937804227173	0.3842179409511879	1.7441239821694052	1.068441261061426	0.9515477820664041	-0.032628929023466834	1.368762346847701	1.7862923326717657	1.1978700892406524	-1.141097155528417	0.5017157366532965	-0.48819583595700766	-0.2844006645273777	-0.7818195637716198	-0.058086048794605244	-0.3122165608014521
GSM1523868	1.8234665669069017	0.6306989671948182	2.6173988467165556	2.296141204271158	1.4237228590279507	2.5321797818973844	1.453336029561225	0.17865897361698488	1.015699104393887	1.7860416899161151	1.3801929818718834	2.7200775681587457	1.474246027563778	2.5441014468522543	1.4616351666846081	1.6598934426888758	2.3246501691881947	1.0290976947729318	0.576730965883613	2.088529486427734	0.7021333309602998	3.750529044900404	1.3236524259751028	0.49516927045780795	0.4787616477810689	-0.09399648145968896	1.2864435005912367
GSM1523973	-0.7166882712817816	0.20049161126460835	-0.3152411370269553	-1.165265584415979	-0.6976687373505985	-0.9068105756110431	-0.6510083034250042	-0.06405457951347084	-0.9562930814062315	-1.3119503113422695	-0.37321137181509156	-0.15632177282785717	-0.6716502258880911	1.0201687928077705	-0.5266487743144759	-0.2678094063396132	1.5431172642144966	-0.8342161130325411	-0.5393303439337654	0.00033533791343667006	0.46573543622290375	0.25295968267299423	-0.642292126408408	-0.10937498422659335	1.001861807068068	-0.7306806676416193	-1.2021918204267668
GSM1524015	-1.3258047405324438	-3.118743256018697	-1.481262001146802	-1.2438614209334184	-2.289421898750438	-1.5149942904576457	-0.6096211995869985	-0.13138018368533919	-1.4621485392250793	-1.7042539602491218	-1.8870976278279323	-1.4859629034412356	-1.9034191204355169	-1.5503721503629517	-1.809518764513288	-2.0677536264469474	-1.420920201033206	-0.8376605789914491	-0.4781821821029144	-0.7710463044633037	0.37194345508538906	1.0100748831416895	-0.09828541291863686	0.5053822972419582	0.5111962617014745	0.6860491982709306	-0.9458197039517289
GSM1523830	0.7487470404206297	0.5970209221734322	1.2242391369002183	1.3159662424106584	0.16952136781246413	2.055263723109599	0.8619144382671933	0.6313448251748243	0.7277461210770112	1.8457697267875453	0.002533484692384437	1.34960764345284	1.3566516782625062	2.2052305011794546	0.27995295959884264	0.20970024884986016	0.49607697439010073	-0.5561504166718721	-1.223797842397236	-0.8146009462692596	0.7516782508039195	0.5173627602676829	-0.04331396040427721	-2.1636142488779546	0.6565949155397365	1.1645968941215377	1.0545687757444617
GSM1523998	-0.8267886619179609	1.214485133163523	-1.03682634195307	-1.361713595326815	-1.7793917553072305	-1.3847568894028746	-1.3522311039084447	-0.9087930550390169	-1.253444350657771	-1.187713381355505	-0.5192795993221028	-1.5649946862189934	-1.4225587877411594	-0.7789459095949458	-1.240059130764601	-1.4585848895224234	-2.2171249643495563	-0.8045046853531131	-0.6963028448719494	-0.5513598952662561	0.6350285409661118	-1.8727853162541388	1.1452009590690957	-0.5362028993516488	0.865845712701671	-0.6755474247976854	-1.2391415535657848
GSM1523888	2.4144157415445533	1.2530089949368086	2.0201145050763443	3.448588875306139	1.4894298116904645	4.0	2.2676191342899625	0.1551661751650963	1.5183947928505954	4.0	1.1304649654106933	2.610774422299403	1.161964163651105	1.6274414770795096	1.0974866563749466	1.8088678235674032	1.6706704661913334	-0.33172519600654754	0.12477758984975405	-0.6822653482319542	0.6744909515541936	0.8366740979248125	-0.6872448148884115	-0.44984760177699007	1.1645884221750085	0.7039332187515188	1.5546582961708326
GSM1523808	0.7698935781048429	0.23109442530548963	0.8067806837700339	0.9582282966079883	0.5861928561982762	0.736368631679252	1.0295075306811108	1.2525866425818493	0.5584325135840513	0.5703051241228304	0.7255571013427948	0.6345937732615804	-0.18522858098837494	0.46500640915043834	0.33689532747835094	0.6603367477042476	-0.07287651708253608	0.018536044329030537	1.0832943309073744	0.5376520084485786	-0.9637229808902517	-0.17318171226077259	-0.12012901097487227	-0.6602829304585902	-0.923120622461598	-0.20231785636222935	0.9335855440264142
GSM1524052	-2.267044972808132	-1.03579250826055	-1.199746258329316	-1.2962754076250993	-1.6075203808269385	-1.5174299556282664	-1.4154997888192877	-1.2376543416321053	-2.5306328954649073	-1.9378440797056649	-1.5137231601223644	-1.3737194555931156	-1.4211173631223988	-1.0932374348139895	-0.9942103894976916	0.2575904925415315	-1.2011127011327296	-0.1269514942063328	-0.3558781324757565	0.01944357472330802	-1.4787293460131734	-0.8796798354840062	-0.607359710358393	1.5365337103047045	-0.6072292028827709	-0.6805399069906144	-1.4895545190514923
GSM1523769	0.44997125020883777	0.5377565239542483	0.8701024019820491	0.9026460678391656	0.35657676278260136	1.0678190935027492	1.1668994557394274	2.2268966839465723	-0.23619020085516138	0.939572325222567	-0.26134371503267484	1.0042385322299172	0.5855503699167974	0.36239646215455973	0.5767515922778084	1.236110341800757	1.5691889396704801	-0.20922018747943852	1.0693938379594314	0.5428152264522635	-1.2638519086089743	0.5496197871095967	0.06453329519805695	-0.6395814670593262	-0.96694434251884	0.20050065468973483	0.8717739571557312
GSM1523778	0.10436091263949371	-0.06016791945576166	0.3874144098135393	-0.11003230335186112	0.7801202076711444	0.08797208892293806	-0.018249197584108902	0.3830195871020141	0.5074091197146495	0.6865593697885283	0.6014145621141755	0.4895586857622048	-0.06746365797536302	1.0728934748427377	1.2103370738738244	0.46163038046405036	-0.41007941645320595	0.8330289967655009	0.9567191097440558	0.6905755962093763	-0.6185868576186645	0.33559085044308173	-0.0727065314524496	0.5965126526757188	-0.7610434121768164	-0.6484180671447303	0.25091275379420935
GSM1523816	0.2906875040008289	-0.05290404484888557	-0.5285424111563948	-0.4438810313863388	-0.7726487387421827	-0.6407202921727416	-0.39550132657510395	-0.7150404340226356	-0.4833748668774798	-0.172689598566104	-0.6444250393104417	-1.1362487170583786	-1.458172388434674	-0.9059727968219654	-0.675890081330227	-1.1506626332409995	-0.49236586194280685	0.06766802389625282	-0.4691882806729221	-1.3721225220864661	0.32750884377317363	-0.24335822010240163	0.31754981251469405	-0.646547306660172	1.2683885628325113	2.932930393802696	-0.7138848749863909
GSM1523950	1.015687355052489	-2.0854400741933388	-0.9142360137405137	-0.634729055894761	-0.3771989209673411	-0.6715733331967492	-1.347702675598624	-0.8203937611281539	-1.075469402963667	-0.690243794387771	-0.5098990277024973	-0.7155115779199474	-0.08545837427701634	-0.36874340486780005	-0.5931459007397936	-1.5967335647989007	-0.6191862720276783	-0.8813987857094193	-2.8325258369727853	-1.4845831154367348	1.4591488802180077	-0.9727795643189584	-0.1188908699417826	-1.4886151314226106	1.677501454548406	-0.6722501796121096	-0.8151750942905297
GSM1523980	0.25161811068092765	0.6579564284053591	1.7305734378029385	1.2649178335150129	0.5406926656898204	1.0693707200565576	1.7543584576326412	3.613727617130064	-0.14980955090707693	0.813171544877031	-0.16227607318342063	1.0376549205533843	0.9479249126980238	-0.8105242197333645	0.23560462284421707	0.612808980809417	1.9898374506336876	-0.326231710778778	1.1611706235987793	0.4483196292631655	-1.5674295997523802	0.9666291495732297	-0.37191029425803257	-0.0365617435986403	-1.0594401165197926	0.09388795115641208	1.4174092562095972
GSM1524000	0.16984873658684183	0.5362634729859748	-0.11262465160573416	0.40999994582079113	0.19334513860554423	0.33533249375265695	0.31012339107763043	1.5064700814787915	-0.4297503802123903	0.2952013796363857	-0.1789057591775695	0.17783571494841188	-0.22058666021472798	0.6220801936580664	-0.4665056798107433	0.4754457270786259	-0.7139417195019839	-0.46293744980650214	0.9369974275980439	0.32592282626350905	-0.7298776853338875	-0.0627305497551698	-1.1491709732974034	-0.20427182684184417	-0.14678688309577234	-0.5056492960509169	0.546357825201233
GSM1523783	-0.29192725695212945	0.5740955568139084	0.680752278662198	0.02670687442418688	-0.9694997893662316	0.17219520550295841	0.8752059749905708	3.8239495317619134	0.9350335344364399	-0.3830731859807578	-0.3159775887683301	0.6438483864306336	-0.034578956789303	0.9479991864867063	-0.4964359717215706	0.17046693853314054	0.31015204351122694	-1.0011854390594686	-0.3192848863907532	0.0593254573657378	-2.0320908786336838	-0.6188870001013926	-0.28282880988234826	-0.9073134285817862	-1.1829837262356244	0.5631526648001346	1.128437460520546
GSM1523787	-0.26004619645598237	-2.076045223799288	-1.0291375005940493	-0.8851826872025219	-1.1596489039949254	-0.8778071803820322	-0.8824742959472037	-0.09775801932265397	-1.3542840332048653	-0.4336353674976055	-0.9175988208627903	-1.0491908393300036	-0.5305156735998876	-1.1384850585336599	-1.4634018159394893	-1.55162316522449	-0.7092283488053778	-0.7981016134942513	-1.7607927359307196	-1.8121689014377647	1.3299723320289072	-0.8525948612002234	0.40415276915842735	0.2752238666335772	1.017629279396257	0.8925204474539397	-0.8878881111901852
GSM1523897	-0.7876087981050657	-0.0037678706069225547	-0.2983269883343769	-1.0325338049532746	-0.6319140351499745	-0.807722286436146	-1.3096490718573706	-1.0748606988521596	1.0781362027094419	-0.6762441764084091	1.1691042559384135	-1.1494005860854473	-0.1456483315130583	-0.5606795866819652	-0.6486463413979093	-0.6519225651936073	-1.1524053367189935	-0.3403619683429062	-1.071817155094957	-1.2909697320840094	1.0902933807629571	-0.37975105171611206	0.36031193083611535	-0.24899268121488843	1.6541117786201136	0.9005351486856941	-1.01478822244123
GSM1523881	-0.5621971276436435	-2.569370790288997	-0.2939677569417841	-0.7460284126572929	-0.5006918587170843	-0.7428874662993691	-1.0456407740044604	-0.978275396110008	0.03523394429287475	-0.9813374572682725	0.835136685225017	-1.1569526172222844	-1.0190968971644092	-0.6295707151143131	-0.4889101487498245	-1.2287558923884911	-0.4283247064886722	-0.44652876832843563	0.09170653129920583	-0.31384967353264065	-0.9396696389724458	-0.2274697104109127	0.4744975859083415	1.099636514362927	-0.11307973972795955	-1.9353069461185375	-0.959041676312617
GSM1523809	0.3947450399371329	0.6876630194915258	0.28855229515329683	1.1270670708133035	0.4765946470999609	1.2487065981983976	0.5492814275675315	-0.011903051111011797	1.0488035597941365	1.665322026867996	0.8319777953948658	0.24701309549277445	-0.052762897991259085	2.1568740518422467	0.6465418747959006	-0.08971896632286129	0.05357196504351532	-0.10726195789987256	-0.40871605972454556	-0.12302831597728908	0.8591949125254826	0.004680157453581474	1.0989290264526104	-0.15696928405176605	0.9413022508081986	1.0099285514692693	0.3324686393508439
GSM1523933	-1.2950832180406298	-2.1421822619167896	0.10862324096971987	-0.11800682251090275	0.5628751013522963	-0.015140585950269582	-0.8999378493272983	0.16576593030540393	1.74339328749072	-0.40951033028775913	1.608241072882177	-0.0227158988009937	-1.1165708773149492	0.9798679841629764	1.3936238956431295	0.5382617564423456	1.9557882363217767	0.8231749781370872	0.27771281650277996	0.46083927459818175	0.5214906119756593	1.9553600815279508	0.29021340580572197	-1.6710482232983703	0.6040546555265636	-0.6066246545586289	-0.5098042282886357
GSM1523807	0.5127178911190857	-0.21657034306805234	1.1297749904780532	-0.1757157546950924	0.9745455528331577	0.2651583355603095	0.1365593525544189	0.41452643181699145	0.6691786645597101	0.7016630532122226	0.8355679118931328	0.2935883319227292	0.5945517577320467	1.5715663333238792	1.132720105737366	0.19178189696199469	1.2020506600767873	0.5865228630719395	0.8950132563684874	1.3666559074025082	-0.11989304966770155	0.6249109204502162	1.0636010627776937	-0.064193397976859	0.21627160585246324	-0.03629587126426934	0.26345588745089127
GSM1523803	-0.33877759022141896	-1.3179323136364158	0.22000232842599715	0.04138808009846802	-0.05545494113322919	0.10040830715984303	0.02172174017357608	0.49950378994134914	-0.1287121655981886	0.19732846261879494	-0.1136392726670848	-0.434717739619241	-0.7406604907676593	0.3398530397102308	0.3104514986316867	-0.16908607678957233	-0.5417189881886746	0.4128182810068496	-0.9539356225136604	0.3523082821883014	0.8406942147570114	-0.9273676040193787	0.965990732417148	0.7938964354736773	0.43222060957235725	1.4252641169169957	-0.35145163308128313
GSM1523892	0.6652990714260559	0.42431552931169764	0.8117899340343131	0.7011364820386726	0.5457623440882332	0.6073951248386817	1.0588108308383943	1.1333880157791172	0.08577774955070884	0.6033446020390699	-0.2334685807757213	0.6270794154981015	0.12516037158295648	-0.06904450470746712	0.49231409260231945	0.898504537233807	0.5014343293274277	-0.5182523444597675	0.8750316001352427	0.11816648047183863	-0.5030844411320264	-0.19866686686269217	0.6255719239220582	0.841549504772935	-0.4176265899980556	-0.673432075594478	0.9525498884575312
GSM1523880	1.0683229974272552	0.7055814025711521	0.8846288331021203	1.4196372335588892	0.7841241454210697	1.8268389810004284	1.0171785808736884	1.6665209031418227	0.9902743463618471	1.980852220130765	0.6657074183165931	0.8281001380632561	0.20004005194900298	0.8033812613409558	0.6530377626101719	-0.013189584747808396	1.454224198705661	-0.037791714234530635	-0.9478611609542755	-0.5717739314019017	1.0104107271932588	0.11111889408678417	-0.2586804065261571	-0.14401833537261474	1.2344220424508954	0.8748910955275553	1.1243748129292865
GSM1523920	-0.25632962305784096	0.2694023080469866	-0.23964028419541125	0.17778026356078205	-0.017221316948251637	0.6171221184652953	0.24540605615598174	0.6650320578549156	-0.7627016882882511	0.31771038301281607	-0.03914545894253308	0.15902278727613692	0.36104998730440285	-0.14283231326481147	-0.7612448546867383	1.297480375247605	-0.18363920959467686	-1.035063137503059	0.029642952132396507	-0.6257266379984857	-2.724262334828374	0.7016789344177982	-0.714041254654262	0.6947758065148247	-1.679026633750922	-0.3329502423522567	1.0418332525087015
GSM1523745	-1.7560205895537235	-2.3308149198582266	-0.0902144046057996	-0.4645743868389025	0.13804220197660677	-0.1806976824988764	-0.4860336260891467	-0.3689490418589703	0.06546906476702458	-0.005635182285592224	0.3292668384504374	-0.474832366002388	-0.03512895144741082	0.5776669671431941	0.38751688071605445	0.4151284773986334	0.1282996027315219	0.45440940691938764	0.17362913772996133	1.112674812887066	0.6883402410479914	0.0243795205447982	-0.382521354402677	0.3231650264310689	-0.0428923643076288	-0.1676520057943121	-0.7961152271413738
GSM1523820	-0.6957307786865229	-0.9335559992855444	-0.20355528406795248	-0.12070817483023549	-0.11550589341027964	0.1764288894834794	-0.5701063748691528	-0.6987749217760058	1.2119555279585903	-0.00845573043989468	1.4309233863781963	-0.6110635037317165	0.44862837429890207	0.14769642060526808	0.35327338648885626	-0.02473785500214733	-0.5070900961596004	0.7617010801678301	-1.3207936241839071	-0.7374306330746336	-0.06378689234245115	0.7814451458856997	-0.7772081509458738	0.12587795235469926	-0.23659408188858932	1.8815096044209263	-0.36744102696616854
GSM1523812	1.5040490046296542	1.0924965031366218	1.5199315496247203	2.3556800492028303	1.269606408425306	3.1830139658799323	1.540327415609824	0.9811460614324411	-0.01975390338365514	2.867664538556898	0.48195097552426014	2.0061189781462	1.3018377572926119	0.7236570007477594	1.3977981758005573	1.941170324187414	0.6100951870479238	0.6203199729702273	0.9228875301481549	1.1132296713056131	-0.07251390702107763	1.3681523639910032	-0.3423938369409449	0.1363130174235519	0.17529149981747974	0.13264409529668747	1.4193044312800196
GSM1523993	1.0839988715946711	0.8434596677653209	0.8044813268719232	1.4888952667673103	0.8796226955820053	1.8036083539241834	1.4181102949003581	2.287234690966713	0.5736556238522575	3.0623980774038073	0.5802467178979294	0.9489165301023823	1.7949788483526987	-0.5976853817109198	1.2192128624979215	0.03717097592194774	-0.30799097145244037	1.2524642772607186	0.06423202316114013	0.8295732796155348	-0.8464190841092187	0.7854354911821706	-1.3072821256370557	1.0894065604943464	-0.7285108094909427	4.0	0.839846294374925
GSM1523795	0.6301886028810085	-1.4986522955411492	-0.15913779688355337	-0.3312979227036689	0.016051204806424108	-0.47468065042952884	-0.4531251258763956	-0.7978610030679393	0.5328687861752973	-0.037697390874972925	0.7482033698177105	-0.3866952172747175	-0.1677255230795608	0.042570482492429694	0.5602635546479162	-0.3053615880342678	0.12689750954760232	1.2428076252130875	0.799232218853174	0.5385303566612317	0.8675069277523624	-0.669244960120786	2.1466838350220643	0.3257670424637828	0.7537211981161362	1.5422694467180467	-0.24735715277272805
GSM1523961	0.8658860056220878	0.1081313551560097	-1.2834176099284647	-0.27243740122954446	0.05374698426908658	-0.0897487792967223	-1.3739579778363629	-0.6740469923252571	-0.6156547693642076	-0.25707043125418383	-0.9053312472018404	-0.7372807651479903	-1.2447862552383313	-1.3896311284008436	-0.9912124613179978	-1.5133493709846384	-1.304982469569703	-0.4864738374520166	-0.8570502091962492	-0.5977547311946483	1.5022412817835027	-0.18759302591635094	0.717065268506294	-1.1783734798501149	1.671304116105833	-1.1586523144624394	-1.1393570068684387
GSM1524006	-1.0981086251626917	0.5802675978257255	0.5421744533095393	0.49224752009804423	-0.03410435170789446	0.1794159662178735	1.0034846043221255	0.2214275862877188	-1.334713305584799	-0.06955552593610677	-0.6464564612153091	-0.027012931022928514	0.13462243530046872	-1.2711897072788043	-0.05928918527113753	1.1205649703327618	0.6468449306610835	1.4762282501223536	0.9167658249541782	0.2976458475126135	-3.9674248981898494	0.40559663441454524	-1.9209798693092486	2.9146589157083556	-2.11376699645236	-1.0816694267214122	0.7485257425050258
GSM1524013	0.44521636823416344	-0.32819572239335315	-0.12596865546620348	-0.09133345392465787	0.35927110653497696	0.8583058089412667	-0.5128377310074831	-0.11517547166172004	0.3938386531395329	0.21276131224537626	0.3305855125223322	0.08101184311233775	2.646489130593327	0.4895453629061046	0.7918083071217183	-0.19340808975357865	-1.1239188007834893	0.7748193374269275	0.13675241450626308	0.9785442057985526	0.4322966587367796	-0.4328570496405903	-0.15410354542323695	-0.7727715804746433	-0.4461350417674367	-0.2804339317921269	-0.21975696373154288
GSM1524046	-0.17186896915838143	0.005833705033052789	-0.07927795064254867	-0.006445033182439944	-0.46662557525723997	-0.2812317406337034	0.5926140567805388	2.128128593639937	-0.676819661875575	-0.4850241462370794	-1.3028378927222948	0.12727413650391273	0.23615558014955743	-0.06454962304102657	-0.5012281985254742	-0.05466921720257619	-0.019527680783570533	-0.5758155043236677	0.9657884506051292	0.4696113859234294	-0.5156565506855983	0.6601582455472822	-0.023952991447308822	0.22206919703495337	-0.2199058405446683	0.003960565493177873	0.041015059591117724
GSM1523772	0.018104958349414696	0.08225288196246858	-0.5628813660054794	-0.07464584635604754	0.45449393170165364	-0.19548764317551223	-0.2715608490941988	0.19691580060082325	-1.118955318887716	-0.4498212041547421	-0.31538827982415396	-0.5836545709384915	-0.8159470580677902	-1.685704945012879	-0.21717982507547715	-0.3191532420503946	0.4774455571463381	0.7126567289066571	1.258834631769958	-0.19097061791579256	-2.809854965180116	-0.4017347207172546	-0.8576905348372778	0.5308005917450935	-1.1650023320914484	-0.5915357689382147	-0.052875478889356856
GSM1523811	1.3356393944019	0.6819686489440948	0.4715924133992357	1.700178080314262	1.0561556073160543	2.3149331831179074	0.8105074841794035	1.5711457353041023	0.7491687353404575	2.477796174837468	0.9650675717422144	1.136010895786227	0.37104429015204266	0.5006578920886474	1.2848703118489329	0.5167103769320306	-0.029314309636865325	0.6016206119359512	0.40813880530190905	-0.17738368062064996	0.43365591238699175	0.09659871461133476	0.1398242631137061	-0.9785986933961798	0.5156449972134746	0.2867696224853115	0.9243217980287083
GSM1523782	0.822369991775474	-0.008470852318256639	1.124647600006134	-0.6803769580877225	-0.009327105127672085	-0.6747752293442544	-1.1681539057110126	-1.3225463974670657	0.9996588803347475	-0.8724930125957081	0.7059169665804921	-0.4706801044036813	-0.5242170135599575	0.2363719003648773	0.9199368082822669	0.24725042651106133	-0.23700973420124588	0.9054638326081162	1.0976170273686137	0.7383208532869794	0.9772661269911402	-0.2967657931237518	0.13510473713794718	-0.6176202250278752	1.2031238378264373	-0.8061833216004007	-0.8301448740112964
GSM1523910	1.3751847275810254	0.7079690587270903	0.6797633349967304	1.883165649088744	0.8886221220828098	1.96512786513987	0.6683354396471934	0.11832279082165782	0.5536676712016273	1.7574995580822892	0.6254427131930442	1.4429220854376696	1.1247941370803802	0.7037669106566472	0.9185258862203896	0.04781360919242704	1.3046391765652086	-0.17901648782138002	-0.8923790999556772	0.16497254971175582	1.15452897681261	-0.09121902301012305	0.8946319535275533	-1.0137856671346177	1.270196357737143	0.2394167527797838	0.7642276925535553
